resources.name,resources.schema.fields.name,resources.schema.fields.var_class,resources.schema.fields.description,resources.schema.fields.constraints.enum
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"560-Class 5, 6"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,600-Class 6
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,700-Class 7 (GLP)
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"780-Class 7, 8 (GLP)"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,800-Class 8 (GLP)
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,LDL-Pre-GLP Learner's Licence
TAS_ENTITY,LICENSE_INDICATOR,99a. Research Content,"The alphabetic letter that indicates novice or new learner of the Licence Class, if applicable.",L-Learner
TAS_ENTITY,LICENSE_INDICATOR,99a. Research Content,"The alphabetic letter that indicates novice or new learner of the Licence Class, if applicable.",N-Novice
TAS_ENTITY,LICENSE_INDICATOR_SHORT_DESCRIPTION,99a. Research Content,"The text description that indicates novice or new learner of the Licence Class, if applicable.",L-Learner
TAS_ENTITY,LICENSE_INDICATOR_SHORT_DESCRIPTION,99a. Research Content,"The text description that indicates novice or new learner of the Licence Class, if applicable.",N-Novice
TAS_ENTITY,NAME,3a. Direct Identifier - excluded,"The last and first name of the entity, separated by a comma.",
TAS_ENTITY,PLATE_NUMBER,3c. Direct Identifier Internal – replaced,The vehicle license plate of vehicle entity.,
TAS_ENTITY,POSSIBLE_OFFENDER_INDICATOR,99a. Research Content,"The numeric code that identifies whether the entity was at fault base on the attending police officer will assessment of the crash. This indicator indicates the officer’s decision, regardless of the ensuing legal and/or insurance results.",0-Not identified as on offender
TAS_ENTITY,POSSIBLE_OFFENDER_INDICATOR,99a. Research Content,"The numeric code that identifies whether the entity was at fault base on the attending police officer will assessment of the crash. This indicator indicates the officer’s decision, regardless of the ensuing legal and/or insurance results.",1-Possible identifier
TAS_ENTITY,OFFENDER_DESC,99a. Research Content,"The text description that identifies whether the entity was at fault base on the attending police officer will assessment of the crash. This indicator indicates the officer’s decision, regardless of the ensuing legal and/or insurance results.",0-Not identified as on offender
TAS_ENTITY,OFFENDER_DESC,99a. Research Content,"The text description that identifies whether the entity was at fault base on the attending police officer will assessment of the crash. This indicator indicates the officer’s decision, regardless of the ensuing legal and/or insurance results.",1-Possible identifier
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,00-Unknown
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,01-Going Straight Ahead
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,02-Making A Right Turn
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,03-Making A Left Turn
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,04-Making U-Turn
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,05-Starting From Parked Position
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,06-Starting In Traffic
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,07-Slowing Or Stopping
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,08-Stopped In Traffic
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,09-Entered Parking Position
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,10-Parked Legally
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,11-Parked Illegally
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,12-Avoiding Object On The Road
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,13-Changing Lanes
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,14-Overtaking
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,15-Merging
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,16-Backing
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,17-Skidding
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,18-Swerving
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,19-Spinning
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,20-Jack-Knifing
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,21-Yaw
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,98-Not Applicable
TAS_ENTITY,PRE_ACTION,99a. Research Content,The numeric code that describes the action of each vehicle immediately prior to first contact.,99-Other
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,00-Unknown
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,01-Going Straight Ahead
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,02-Making A Right Turn
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,03-Making A Left Turn
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,04-Making U-Turn
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,05-Starting From Parked Position
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,06-Starting In Traffic
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,07-Slowing Or Stopping
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,08-Stopped In Traffic
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,09-Entered Parking Position
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,10-Parked Legally
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,11-Parked Illegally
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,12-Avoiding Object On The Road
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,13-Changing Lanes
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,14-Overtaking
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,15-Merging
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,16-Backing
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,17-Skidding
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,18-Swerving
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,19-Spinning
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,20-Jack-Knifing
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,21-Yaw
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,98-Not Applicable
TAS_ENTITY,PRE_ACTION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the action of each vehicle immediately prior to first contact.,99-Other
TAS_ENTITY,STOLEN_VEHICLE,99a. Research Content,Indicates whether the vehicle was stolen.,Y-Stolen
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",00-Unknown
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",01-Other Motor Vehicle
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",02-Motorcycle
TAS_ENTITY,THIRD_TYPE_OF_COLLISION,99a. Research Content,"The numeric code that describes the type of impact, after the primary crash occurrence (diagram), when there is more than one injury or damage producing event in the crash. It is possible that one vehicle will have a third event while the other vehicle involved in the crash does not.",03-Pedestrian
